param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_432_pop_0,0.999966,0.999999,0.999691,1.000000
q_ind_433_pop_0,0.999942,0.999998,0.999499,1.000000
q_ind_434_pop_0,0.999952,0.999999,0.999575,1.000000
q_ind_435_pop_0,0.919165,0.919120,0.911965,0.926332
q_ind_436_pop_0,0.737359,0.737375,0.726982,0.747420
q_ind_437_pop_0,0.999959,0.999999,0.999647,1.000000
q_ind_438_pop_0,0.999963,0.999999,0.999679,1.000000
q_ind_439_pop_0,0.909796,0.909873,0.902105,0.916999
q_ind_440_pop_0,0.999959,0.999999,0.999641,1.000000
q_ind_441_pop_0,0.999968,0.999999,0.999711,1.000000
q_ind_442_pop_0,0.506511,0.506473,0.500803,0.512237
q_ind_443_pop_0,0.933243,0.933295,0.926139,0.939924
q_ind_444_pop_0,0.999961,0.999999,0.999652,1.000000
q_ind_445_pop_0,0.966112,0.966156,0.961122,0.970931
q_ind_446_pop_0,0.430131,0.430123,0.422208,0.437964
q_ind_447_pop_0,0.999966,0.999999,0.999693,1.000000
q_ind_448_pop_0,0.999969,0.999999,0.999722,1.000000
q_ind_449_pop_0,0.975778,0.975855,0.971460,0.979745
q_ind_450_pop_0,0.999963,0.999999,0.999656,1.000000
q_ind_451_pop_0,0.999961,0.999999,0.999668,1.000000
q_ind_452_pop_0,0.771473,0.771487,0.761460,0.781393
q_ind_453_pop_0,0.501586,0.501526,0.496772,0.506650
q_ind_454_pop_0,0.999959,0.999999,0.999650,1.000000
q_ind_455_pop_0,0.999969,0.999999,0.999725,1.000000
q_ind_456_pop_0,0.999959,0.999999,0.999648,1.000000
q_ind_457_pop_0,0.999963,0.999999,0.999668,1.000000
q_ind_458_pop_0,0.999966,0.999999,0.999691,1.000000
q_ind_459_pop_0,0.499671,0.499685,0.495352,0.504032
q_ind_460_pop_0,0.999939,0.999998,0.999531,1.000000
q_ind_461_pop_0,0.999961,0.999999,0.999650,1.000000
q_ind_462_pop_0,0.999928,0.999997,0.999437,1.000000
q_ind_463_pop_0,0.999946,0.999999,0.999516,1.000000
q_ind_464_pop_0,0.945752,0.945772,0.940026,0.951346
q_ind_465_pop_0,0.999920,0.999997,0.999347,1.000000
q_ind_466_pop_0,0.999967,0.999999,0.999702,1.000000
q_ind_467_pop_0,0.922600,0.922672,0.915254,0.929360
q_ind_468_pop_0,0.927833,0.927891,0.921214,0.934375
q_ind_469_pop_0,0.999947,0.999999,0.999546,1.000000
q_ind_470_pop_0,0.452315,0.452360,0.444858,0.460067
q_ind_471_pop_0,0.999963,0.999999,0.999673,1.000000
q_ind_472_pop_0,0.999861,0.999992,0.998969,1.000000
q_ind_473_pop_0,0.930886,0.930988,0.923616,0.937656
q_ind_474_pop_0,0.448758,0.448732,0.441087,0.456871
q_ind_475_pop_0,0.999964,0.999999,0.999685,1.000000
q_ind_476_pop_0,0.999861,0.999992,0.998998,1.000000
q_ind_477_pop_0,0.518342,0.518313,0.509512,0.527261
q_ind_478_pop_0,0.999955,0.999999,0.999599,1.000000
q_ind_479_pop_0,0.965593,0.965642,0.960578,0.970264
q_ind_480_pop_0,0.961223,0.961325,0.955407,0.966449
q_ind_481_pop_0,0.999966,0.999999,0.999704,1.000000
q_ind_482_pop_0,0.470954,0.471031,0.459587,0.481955
q_ind_483_pop_0,0.999954,0.999999,0.999586,1.000000
q_ind_484_pop_0,0.999953,0.999999,0.999601,1.000000
q_ind_485_pop_0,0.999942,0.999999,0.999504,1.000000
q_ind_486_pop_0,0.997608,0.997675,0.995450,0.999357
q_ind_487_pop_0,0.914701,0.914746,0.907467,0.921526
q_ind_488_pop_0,0.498920,0.498916,0.493658,0.504329
q_ind_489_pop_0,0.999945,0.999998,0.999543,1.000000
q_ind_490_pop_0,0.935136,0.935184,0.928713,0.941380
q_ind_491_pop_0,0.999954,0.999999,0.999580,1.000000
q_ind_492_pop_0,0.999950,0.999999,0.999552,1.000000
q_ind_493_pop_0,0.944174,0.944283,0.937265,0.950653
q_ind_494_pop_0,0.504793,0.504750,0.499631,0.510301
q_ind_495_pop_0,0.999911,0.999996,0.999299,1.000000
q_ind_496_pop_0,0.999944,0.999999,0.999491,1.000000
q_ind_497_pop_0,0.999929,0.999998,0.999371,1.000000
q_ind_498_pop_0,0.701975,0.701959,0.692835,0.711109
q_ind_499_pop_0,0.502239,0.502240,0.497521,0.507047
q_ind_500_pop_0,0.497028,0.497074,0.492234,0.501757
q_ind_501_pop_0,0.495851,0.495837,0.491296,0.500525
q_ind_502_pop_0,0.999953,0.999999,0.999607,1.000000
q_ind_503_pop_0,0.999968,0.999999,0.999705,1.000000
q_ind_504_pop_0,0.999961,0.999999,0.999655,1.000000
q_ind_505_pop_0,0.999952,0.999999,0.999573,1.000000
q_ind_506_pop_0,0.999914,0.999998,0.999262,1.000000
q_ind_507_pop_0,0.999449,0.999553,0.998142,1.000000
q_ind_508_pop_0,0.999964,0.999999,0.999675,1.000000
q_ind_509_pop_0,0.999958,0.999999,0.999636,1.000000
q_ind_510_pop_0,0.999920,0.999998,0.999349,1.000000
q_ind_511_pop_0,0.992530,0.992601,0.989741,0.994981
q_ind_512_pop_0,0.789586,0.789578,0.779717,0.799700
q_ind_513_pop_0,0.999925,0.999997,0.999383,1.000000
q_ind_514_pop_0,0.997571,0.997653,0.995342,0.999279
q_ind_515_pop_0,0.944727,0.944774,0.938627,0.950608
q_ind_516_pop_0,0.999951,0.999999,0.999582,1.000000
q_ind_517_pop_0,0.999953,0.999999,0.999584,1.000000
q_ind_518_pop_0,0.999964,0.999999,0.999672,1.000000
q_ind_519_pop_0,0.946518,0.946554,0.940515,0.952229
q_ind_520_pop_0,0.999948,0.999999,0.999518,1.000000
q_ind_521_pop_0,0.999958,0.999999,0.999617,1.000000
q_ind_522_pop_0,0.978762,0.978835,0.974238,0.983009
q_ind_523_pop_0,0.999963,0.999999,0.999674,1.000000
q_ind_524_pop_0,0.999968,0.999999,0.999703,1.000000
q_ind_525_pop_0,0.999951,0.999999,0.999575,1.000000
q_ind_526_pop_0,0.999930,0.999997,0.999462,1.000000
q_ind_527_pop_0,0.999920,0.999998,0.999281,1.000000
q_ind_528_pop_0,0.906032,0.906045,0.898777,0.913194
q_ind_529_pop_0,0.999959,0.999999,0.999639,1.000000
q_ind_530_pop_0,0.999962,0.999999,0.999657,1.000000
q_ind_531_pop_0,0.999963,0.999999,0.999663,1.000000
q_ind_532_pop_0,0.500516,0.500463,0.497615,0.503573
q_ind_533_pop_0,0.999959,0.999999,0.999613,1.000000
q_ind_534_pop_0,0.503139,0.503163,0.497593,0.508709
q_ind_535_pop_0,0.999965,0.999999,0.999684,1.000000
q_ind_536_pop_0,0.999364,0.999497,0.997923,1.000000
q_ind_537_pop_0,0.999937,0.999999,0.999442,1.000000
q_ind_538_pop_0,0.503182,0.503159,0.497813,0.508665
q_ind_539_pop_0,0.999960,0.999999,0.999654,1.000000
q_ind_540_pop_0,0.941120,0.941245,0.934213,0.947566
q_ind_541_pop_0,0.999963,0.999999,0.999658,1.000000
q_ind_542_pop_0,0.854252,0.854268,0.844093,0.864228
q_ind_543_pop_0,0.504364,0.504331,0.498953,0.509804
q_ind_544_pop_0,0.999716,0.999990,0.997692,1.000000
q_ind_545_pop_0,0.999945,0.999999,0.999537,1.000000
q_ind_546_pop_0,0.948063,0.948164,0.940565,0.955087
q_ind_547_pop_0,0.999930,0.999998,0.999406,1.000000
q_ind_548_pop_0,0.844298,0.844282,0.834174,0.853932
q_ind_549_pop_0,0.505173,0.505146,0.499424,0.510947
q_ind_550_pop_0,0.999156,0.999460,0.996661,1.000000
q_ind_551_pop_0,0.939629,0.939670,0.933496,0.945551
q_ind_552_pop_0,0.999965,0.999999,0.999686,1.000000
q_ind_553_pop_0,0.999930,0.999998,0.999398,1.000000
q_ind_554_pop_0,0.999969,0.999999,0.999728,1.000000
q_ind_555_pop_0,0.504581,0.504557,0.499407,0.509850
q_ind_556_pop_0,0.999962,0.999999,0.999661,1.000000
q_ind_557_pop_0,0.999968,0.999999,0.999713,1.000000
q_ind_558_pop_0,0.999965,0.999999,0.999678,1.000000
q_ind_559_pop_0,0.999887,0.999996,0.999115,1.000000
q_ind_560_pop_0,0.998764,0.999637,0.994904,1.000000
q_ind_561_pop_0,0.999962,0.999999,0.999650,1.000000
q_ind_562_pop_0,0.999940,0.999998,0.999499,1.000000
q_ind_563_pop_0,0.999967,0.999999,0.999687,1.000000
q_ind_564_pop_0,0.999944,0.999999,0.999502,1.000000
q_ind_565_pop_0,0.999967,0.999999,0.999711,1.000000
q_ind_566_pop_0,0.999941,0.999998,0.999493,1.000000
q_ind_567_pop_0,0.999967,0.999999,0.999702,1.000000
q_ind_568_pop_0,0.999939,0.999998,0.999521,1.000000
q_ind_569_pop_0,0.999966,0.999999,0.999696,1.000000
q_ind_570_pop_0,0.970662,0.970720,0.965207,0.975553
q_ind_571_pop_0,0.475712,0.475729,0.468481,0.482848
q_ind_572_pop_0,0.954502,0.954565,0.948752,0.959934
q_ind_573_pop_0,0.999965,0.999999,0.999691,1.000000
q_ind_574_pop_0,0.928000,0.928066,0.920499,0.935168
q_ind_575_pop_0,0.999919,0.999997,0.999369,1.000000
q_ind_576_pop_0,0.999964,0.999999,0.999680,1.000000
q_ind_577_pop_0,0.996513,0.996595,0.994363,0.998253
q_ind_578_pop_0,0.501450,0.501425,0.497233,0.506094
q_ind_579_pop_0,0.501078,0.500307,0.498897,0.505050
q_ind_580_pop_0,0.497904,0.497843,0.493302,0.502557
q_ind_581_pop_0,0.501818,0.501782,0.497370,0.506308
q_ind_582_pop_0,0.502098,0.502098,0.497307,0.506819
q_ind_583_pop_0,0.499965,0.499930,0.496058,0.503896
q_ind_584_pop_0,0.999968,0.999999,0.999713,1.000000
q_ind_585_pop_0,0.997076,0.997177,0.994576,0.998990
q_ind_586_pop_0,0.999933,0.999998,0.999448,1.000000
q_ind_587_pop_0,0.780912,0.781010,0.768881,0.792852
q_ind_588_pop_0,0.995744,0.995880,0.992485,0.998288
q_ind_589_pop_0,0.000085,0.000003,0.000000,0.000675
q_ind_590_pop_0,0.998664,0.998747,0.996792,1.000000
q_ind_591_pop_0,0.974398,0.974486,0.969288,0.979080
q_ind_592_pop_0,0.993665,0.993737,0.991267,0.995724
q_ind_593_pop_0,0.999967,0.999999,0.999691,1.000000
q_ind_594_pop_0,0.999906,0.999996,0.999312,1.000000
q_ind_595_pop_0,0.999840,0.999993,0.998810,1.000000
q_ind_596_pop_0,0.996686,0.996753,0.994788,0.998193
q_ind_597_pop_0,0.912169,0.912243,0.904979,0.919000
q_ind_598_pop_0,0.999963,0.999999,0.999692,1.000000
q_ind_599_pop_0,0.995572,0.995612,0.993614,0.997232
q_ind_600_pop_0,0.981180,0.981264,0.976822,0.985136
q_ind_601_pop_0,0.987820,0.987859,0.984730,0.990683
q_ind_602_pop_0,0.999966,0.999999,0.999700,1.000000
q_ind_603_pop_0,0.999967,0.999999,0.999717,1.000000
q_ind_604_pop_0,0.999954,0.999999,0.999614,1.000000
q_ind_605_pop_0,0.990753,0.990821,0.987644,0.993392
q_ind_606_pop_0,0.999967,0.999999,0.999700,1.000000
q_ind_607_pop_0,0.999968,0.999999,0.999712,1.000000
q_ind_608_pop_0,0.999967,0.999999,0.999713,1.000000
q_ind_609_pop_0,0.999969,0.999999,0.999724,1.000000
q_ind_610_pop_0,0.999970,0.999999,0.999738,1.000000
q_ind_611_pop_0,0.983229,0.983273,0.979627,0.986535
q_ind_612_pop_0,0.999969,0.999999,0.999728,1.000000
q_ind_613_pop_0,0.999969,0.999999,0.999716,1.000000
q_ind_614_pop_0,0.999967,0.999999,0.999703,1.000000
q_ind_615_pop_0,0.999964,0.999999,0.999684,1.000000
q_ind_616_pop_0,0.951119,0.951165,0.945362,0.956548
q_ind_617_pop_0,0.999910,0.999997,0.999253,1.000000
q_ind_618_pop_0,0.999960,0.999999,0.999642,1.000000
q_ind_619_pop_0,0.995451,0.995501,0.993417,0.997139
q_ind_620_pop_0,0.999874,0.999996,0.998916,1.000000
q_ind_621_pop_0,0.999950,0.999999,0.999550,1.000000
q_ind_622_pop_0,0.999962,0.999999,0.999656,1.000000
q_ind_623_pop_0,0.999965,0.999999,0.999664,1.000000
q_ind_624_pop_0,0.999966,0.999999,0.999696,1.000000
q_ind_625_pop_0,0.999962,0.999999,0.999645,1.000000
q_ind_626_pop_0,0.999950,0.999999,0.999593,1.000000
q_ind_627_pop_0,0.995106,0.995206,0.992467,0.997266
q_ind_628_pop_0,0.999966,0.999999,0.999681,1.000000
q_ind_629_pop_0,0.999967,0.999999,0.999705,1.000000
q_ind_630_pop_0,0.999969,0.999999,0.999726,1.000000
q_ind_631_pop_0,0.995430,0.995438,0.992724,0.998311
q_ind_632_pop_0,0.999967,0.999999,0.999701,1.000000
q_ind_633_pop_0,0.999968,0.999999,0.999707,1.000000
q_ind_634_pop_0,0.989488,0.989535,0.986356,0.992327
q_ind_635_pop_0,0.990740,0.990807,0.987837,0.993354
q_ind_636_pop_0,0.999967,0.999999,0.999695,1.000000
q_ind_637_pop_0,0.999953,0.999999,0.999579,1.000000
q_ind_638_pop_0,0.994896,0.994953,0.992705,0.996710
q_ind_639_pop_0,0.999958,0.999999,0.999631,1.000000
q_ind_640_pop_0,0.999970,0.999999,0.999721,1.000000
q_ind_641_pop_0,0.899157,0.899200,0.891469,0.906621
q_ind_642_pop_0,0.999970,0.999999,0.999731,1.000000
q_ind_643_pop_0,0.967084,0.967118,0.962049,0.971710
q_ind_644_pop_0,0.910173,0.910215,0.903276,0.916967
q_ind_645_pop_0,0.999965,0.999999,0.999667,1.000000
q_ind_646_pop_0,0.939132,0.939234,0.932647,0.945323
q_ind_647_pop_0,0.998379,0.998774,0.994737,1.000000
q_ind_648_pop_0,0.992165,0.992216,0.989470,0.994510
q_ind_649_pop_0,0.999962,0.999999,0.999652,1.000000
q_ind_650_pop_0,0.997491,0.997564,0.995872,0.998736
q_ind_651_pop_0,0.996016,0.996025,0.993553,0.998236
q_ind_652_pop_0,0.999960,0.999999,0.999655,1.000000
q_ind_653_pop_0,0.999944,0.999999,0.999525,1.000000
q_ind_654_pop_0,0.952755,0.952779,0.947327,0.958063
q_ind_655_pop_0,0.999950,0.999999,0.999568,1.000000
q_ind_656_pop_0,0.999729,0.999969,0.998448,1.000000
q_ind_657_pop_0,0.999938,0.999998,0.999444,1.000000
q_ind_658_pop_0,0.999967,0.999999,0.999710,1.000000
q_ind_659_pop_0,0.999965,0.999999,0.999702,1.000000
q_ind_660_pop_0,0.999966,0.999999,0.999715,1.000000
q_ind_661_pop_0,0.975374,0.975476,0.970737,0.979557
q_ind_662_pop_0,0.999968,0.999999,0.999716,1.000000
q_ind_663_pop_0,0.995354,0.995424,0.993199,0.997174
q_ind_664_pop_0,0.999964,0.999999,0.999674,1.000000
q_ind_665_pop_0,0.999967,0.999999,0.999703,1.000000
q_ind_666_pop_0,0.999949,0.999999,0.999545,1.000000
q_ind_667_pop_0,0.999912,0.999996,0.999325,1.000000
q_ind_668_pop_0,0.999954,0.999999,0.999568,1.000000
q_ind_669_pop_0,0.999967,0.999999,0.999695,1.000000
q_ind_670_pop_0,0.999955,0.999999,0.999570,1.000000
q_ind_671_pop_0,0.999962,0.999999,0.999672,1.000000
q_ind_672_pop_0,0.999961,0.999999,0.999656,1.000000
q_ind_673_pop_0,0.999969,0.999999,0.999733,1.000000
q_ind_674_pop_0,0.999949,0.999999,0.999538,1.000000
q_ind_675_pop_0,0.999968,0.999999,0.999724,1.000000
q_ind_676_pop_0,0.999956,0.999999,0.999612,1.000000
q_ind_677_pop_0,0.968196,0.968223,0.963449,0.972684
q_ind_678_pop_0,0.999959,0.999999,0.999631,1.000000
q_ind_679_pop_0,0.999965,0.999999,0.999685,1.000000
q_ind_680_pop_0,0.999960,0.999999,0.999662,1.000000
q_ind_681_pop_0,0.994717,0.994778,0.992465,0.996611
q_ind_682_pop_0,0.966241,0.966246,0.961377,0.970930
q_ind_683_pop_0,0.999967,0.999999,0.999710,1.000000
q_ind_684_pop_0,0.999969,0.999999,0.999717,1.000000
q_ind_685_pop_0,0.992029,0.992118,0.989161,0.994467
q_ind_686_pop_0,0.965515,0.965542,0.960379,0.970261
q_ind_687_pop_0,0.988452,0.988548,0.984996,0.991479
q_ind_688_pop_0,0.999970,0.999999,0.999743,1.000000
q_ind_689_pop_0,0.999965,0.999999,0.999687,1.000000
q_ind_690_pop_0,0.999962,0.999999,0.999671,1.000000
q_ind_691_pop_0,0.999960,0.999999,0.999635,1.000000
q_ind_692_pop_0,0.999967,0.999999,0.999703,1.000000
q_ind_693_pop_0,0.992083,0.992168,0.988633,0.995052
q_ind_694_pop_0,0.999968,0.999999,0.999698,1.000000
q_ind_695_pop_0,0.999417,0.999502,0.998227,1.000000
q_ind_696_pop_0,0.999958,0.999999,0.999624,1.000000
q_ind_697_pop_0,0.999967,0.999999,0.999695,1.000000
q_ind_698_pop_0,0.999943,0.999998,0.999492,1.000000
q_ind_699_pop_0,0.999956,0.999998,0.999616,1.000000
q_ind_700_pop_0,0.982196,0.982244,0.977994,0.986097
q_ind_701_pop_0,0.999959,0.999999,0.999629,1.000000
q_ind_702_pop_0,0.900010,0.900046,0.892758,0.906831
q_ind_703_pop_0,0.974557,0.974609,0.970052,0.978795
q_ind_704_pop_0,0.999956,0.999999,0.999609,1.000000
q_ind_705_pop_0,0.999958,0.999999,0.999634,1.000000
q_ind_706_pop_0,0.993866,0.993893,0.990027,0.997596
q_ind_707_pop_0,0.964824,0.964903,0.959439,0.969771
q_ind_708_pop_0,0.974913,0.974999,0.970339,0.979180
q_ind_709_pop_0,0.507077,0.506985,0.502698,0.512041
q_ind_710_pop_0,0.528647,0.528453,0.520598,0.537420
q_ind_711_pop_0,0.513577,0.513514,0.508155,0.519381
q_ind_712_pop_0,0.507297,0.507213,0.502760,0.512330
q_ind_713_pop_0,0.514282,0.514166,0.508699,0.520500
q_ind_714_pop_0,0.511582,0.511519,0.506830,0.516796
q_ind_715_pop_0,0.510763,0.510712,0.505549,0.516388
q_ind_716_pop_0,0.493522,0.493430,0.486790,0.500216
q_ind_717_pop_0,0.168827,0.168839,0.158810,0.179305
q_ind_718_pop_0,0.319779,0.319685,0.306618,0.333738
q_ind_719_pop_0,0.502564,0.502375,0.497528,0.508499
q_ind_720_pop_0,0.512175,0.512137,0.505732,0.518491
q_ind_721_pop_0,0.279293,0.279163,0.269083,0.289992
q_ind_722_pop_0,0.512441,0.512360,0.506544,0.518595
q_ind_723_pop_0,0.514934,0.514934,0.508651,0.521712
q_ind_724_pop_0,0.506293,0.506201,0.501994,0.511185
q_ind_725_pop_0,0.509909,0.509805,0.504988,0.515214
q_ind_726_pop_0,0.518666,0.518584,0.512842,0.525108
q_ind_727_pop_0,0.503523,0.503670,0.499343,0.508671
q_ind_728_pop_0,0.250802,0.250662,0.240808,0.261294
q_ind_729_pop_0,0.509733,0.509613,0.504799,0.515274
q_ind_730_pop_0,0.513911,0.513850,0.508357,0.519514
q_ind_731_pop_0,0.495714,0.495722,0.490105,0.501128
q_ind_732_pop_0,0.506937,0.506904,0.502874,0.511517
q_ind_733_pop_0,0.513493,0.513437,0.508135,0.519141
q_ind_734_pop_0,0.505610,0.505512,0.501456,0.510231
q_ind_735_pop_0,0.504478,0.504430,0.500035,0.509362
q_ind_736_pop_0,0.518053,0.517970,0.512571,0.523661
q_ind_737_pop_0,0.505237,0.505154,0.501333,0.509441
q_ind_738_pop_0,0.505267,0.505260,0.500256,0.510022
q_ind_739_pop_0,0.314962,0.314967,0.304675,0.325488
q_ind_740_pop_0,0.508894,0.508808,0.504476,0.513868
q_ind_741_pop_0,0.505675,0.505714,0.500257,0.510377
q_ind_742_pop_0,0.504581,0.504542,0.500344,0.509064
q_ind_743_pop_0,0.504010,0.503935,0.500190,0.508091
q_ind_744_pop_0,0.501797,0.500997,0.499735,0.507037
q_ind_745_pop_0,0.505037,0.504980,0.500429,0.509759
q_ind_746_pop_0,0.509561,0.509425,0.504610,0.514942
q_ind_747_pop_0,0.514428,0.514385,0.509508,0.519680
q_ind_748_pop_0,0.509571,0.509555,0.504641,0.514882
q_ind_749_pop_0,0.506120,0.506012,0.502719,0.510396
q_ind_750_pop_0,0.505557,0.505557,0.500735,0.510438
q_ind_751_pop_0,0.467082,0.467138,0.452772,0.481013
q_ind_752_pop_0,0.270260,0.270336,0.260209,0.280196
q_ind_753_pop_0,0.506124,0.506081,0.501885,0.510819
q_ind_754_pop_0,0.492273,0.492255,0.487834,0.497001
q_ind_755_pop_0,0.503273,0.503212,0.500000,0.507325
q_ind_756_pop_0,0.527099,0.526997,0.519311,0.535426
q_ind_757_pop_0,0.507462,0.507372,0.503041,0.512382
q_ind_758_pop_0,0.493418,0.493440,0.488751,0.497969
q_ind_759_pop_0,0.512705,0.512585,0.508115,0.517995
q_ind_760_pop_0,0.503661,0.503630,0.499392,0.508049
q_ind_761_pop_0,0.520683,0.520606,0.514594,0.527107
q_ind_762_pop_0,0.529826,0.529736,0.522350,0.537992
q_ind_763_pop_0,0.501986,0.501972,0.498219,0.505765
q_ind_764_pop_0,0.996709,0.996792,0.994378,0.998558
q_ind_765_pop_0,0.998760,0.998828,0.997270,0.999884
q_ind_766_pop_0,0.517701,0.517656,0.511276,0.524099
q_ind_767_pop_0,0.516573,0.516598,0.510385,0.522698
q_ind_768_pop_0,0.508516,0.508558,0.502466,0.514584
q_ind_769_pop_0,0.562380,0.562365,0.551631,0.573531
q_ind_770_pop_0,0.554369,0.554320,0.541834,0.566850
q_ind_771_pop_0,0.579989,0.580002,0.565376,0.594306
q_ind_772_pop_0,0.556834,0.556787,0.545898,0.567466
q_ind_773_pop_0,0.519735,0.519692,0.512606,0.526976
q_ind_774_pop_0,0.999713,0.999890,0.998669,1.000000
q_ind_775_pop_0,0.999943,0.999999,0.999500,1.000000
q_ind_776_pop_0,0.998325,0.998304,0.996075,1.000000
q_ind_777_pop_0,0.512642,0.512614,0.507452,0.518135
q_ind_778_pop_0,0.999660,0.999775,0.998685,1.000000
q_ind_779_pop_0,0.999960,0.999999,0.999642,1.000000
q_ind_780_pop_0,0.500504,0.500493,0.496149,0.504907
q_ind_781_pop_0,0.997451,0.997531,0.995697,0.998792
q_ind_782_pop_0,0.997578,0.997651,0.995803,0.998970
q_ind_783_pop_0,0.983449,0.983548,0.979058,0.987423
q_ind_784_pop_0,0.993360,0.993444,0.990739,0.995549
q_ind_785_pop_0,0.991999,0.992074,0.989108,0.994501
q_ind_786_pop_0,0.999960,0.999999,0.999643,1.000000
q_ind_787_pop_0,0.999963,0.999999,0.999663,1.000000
q_ind_788_pop_0,0.999965,0.999999,0.999697,1.000000
q_ind_789_pop_0,0.999966,0.999999,0.999699,1.000000
q_ind_790_pop_0,0.970288,0.970373,0.965328,0.974879
q_ind_791_pop_0,0.505638,0.505619,0.500553,0.510809
q_ind_792_pop_0,0.998498,0.998563,0.996863,0.999805
q_ind_793_pop_0,0.991019,0.991061,0.987856,0.993815
q_ind_794_pop_0,0.999967,0.999999,0.999714,1.000000
q_ind_795_pop_0,0.999559,0.999643,0.998560,1.000000
q_ind_796_pop_0,0.995250,0.995289,0.993090,0.997083
q_ind_797_pop_0,0.987551,0.987609,0.983879,0.990827
q_ind_798_pop_0,0.998899,0.998960,0.997679,0.999850
q_ind_799_pop_0,0.999951,0.999999,0.999558,1.000000
q_ind_800_pop_0,0.994389,0.994458,0.991977,0.996434
q_ind_801_pop_0,0.999963,0.999999,0.999688,1.000000
q_ind_802_pop_0,0.995696,0.995766,0.993380,0.997621
q_ind_803_pop_0,0.989684,0.989753,0.986076,0.992908
q_ind_804_pop_0,0.995477,0.995547,0.993294,0.997264
q_ind_805_pop_0,0.995698,0.995781,0.993134,0.997848
q_ind_806_pop_0,0.999910,0.999995,0.999314,1.000000
q_ind_807_pop_0,0.999958,0.999999,0.999628,1.000000
q_ind_808_pop_0,0.999927,0.999998,0.999358,1.000000
q_ind_809_pop_0,0.999943,0.999999,0.999509,1.000000
q_ind_810_pop_0,0.999969,0.999999,0.999728,1.000000
q_ind_811_pop_0,0.999963,0.999999,0.999689,1.000000
q_ind_812_pop_0,0.999970,0.999999,0.999718,1.000000
q_ind_813_pop_0,0.489077,0.489091,0.484678,0.493219
q_ind_814_pop_0,0.497111,0.497159,0.493727,0.500382
q_ind_815_pop_0,0.494173,0.494178,0.490596,0.497752
q_ind_816_pop_0,0.497647,0.497670,0.493542,0.501791
q_ind_817_pop_0,0.999945,0.999999,0.999488,1.000000
q_ind_818_pop_0,0.494791,0.494824,0.489752,0.499864
q_ind_819_pop_0,0.495734,0.495736,0.491640,0.499811
q_ind_820_pop_0,0.778419,0.778459,0.769462,0.787090
q_ind_821_pop_0,0.959529,0.959599,0.954219,0.964417
q_ind_822_pop_0,0.999781,0.999994,0.998076,1.000000
q_ind_823_pop_0,0.999844,0.999995,0.998668,1.000000
q_ind_824_pop_0,0.999894,0.999997,0.999124,1.000000
q_ind_825_pop_0,0.999954,0.999999,0.999586,1.000000
q_ind_826_pop_0,0.923468,0.923533,0.916253,0.930422
q_ind_827_pop_0,0.992960,0.993016,0.990576,0.995034
q_ind_828_pop_0,0.999949,0.999998,0.999592,1.000000
q_ind_829_pop_0,0.504736,0.504647,0.502264,0.507803
q_ind_830_pop_0,0.502479,0.502467,0.498610,0.506488
q_ind_831_pop_0,0.966199,0.966234,0.961416,0.970959
q_ind_832_pop_0,0.501505,0.501493,0.497590,0.505706
q_ind_833_pop_0,0.500803,0.500831,0.497331,0.504212
q_ind_834_pop_0,0.999721,0.999940,0.998555,1.000000
q_ind_835_pop_0,0.999969,0.999999,0.999729,1.000000
q_ind_836_pop_0,0.999967,0.999999,0.999694,1.000000
q_ind_837_pop_0,0.492089,0.492096,0.487776,0.496264
q_ind_838_pop_0,0.497749,0.497761,0.494510,0.500870
q_ind_839_pop_0,0.999962,0.999999,0.999651,1.000000
q_ind_840_pop_0,0.999955,0.999999,0.999602,1.000000
q_ind_841_pop_0,0.996044,0.996044,0.993625,0.998362
q_ind_842_pop_0,0.498991,0.498960,0.495353,0.502705
q_ind_843_pop_0,0.498532,0.498507,0.495593,0.501389
q_ind_844_pop_0,0.496090,0.496101,0.493068,0.499057
q_ind_845_pop_0,0.495841,0.495854,0.492278,0.499384
q_ind_846_pop_0,0.508197,0.508190,0.503857,0.512588
q_ind_847_pop_0,0.501701,0.501659,0.498009,0.505454
q_ind_848_pop_0,0.468176,0.468211,0.462591,0.473655
q_ind_849_pop_0,0.999964,0.999999,0.999669,1.000000
q_ind_850_pop_0,0.999927,0.999998,0.999341,1.000000
q_ind_851_pop_0,0.999961,0.999999,0.999665,1.000000
q_ind_852_pop_0,0.999969,0.999999,0.999724,1.000000
q_ind_853_pop_0,0.999965,0.999999,0.999699,1.000000
q_ind_854_pop_0,0.999941,0.999999,0.999471,1.000000
q_ind_855_pop_0,0.999951,0.999999,0.999556,1.000000
q_ind_856_pop_0,0.999969,0.999999,0.999727,1.000000
q_ind_857_pop_0,0.999968,0.999999,0.999722,1.000000
q_ind_858_pop_0,0.999971,0.999999,0.999736,1.000000
q_ind_859_pop_0,0.999049,0.999283,0.996796,1.000000
q_ind_860_pop_0,0.999968,0.999999,0.999716,1.000000
q_ind_861_pop_0,0.995420,0.995472,0.993281,0.997183
q_ind_862_pop_0,0.999914,0.999996,0.999376,1.000000
q_ind_863_pop_0,0.999969,0.999999,0.999718,1.000000
q_ind_864_pop_0,0.999960,0.999999,0.999632,1.000000
q_ind_865_pop_0,0.999880,0.999993,0.999176,1.000000
q_ind_866_pop_0,0.499886,0.499857,0.496018,0.503842
q_ind_867_pop_0,0.999945,0.999998,0.999531,1.000000
