param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_397_anc_1-1,0.010115,0.009934,0.004462,0.016648
Q_ind_398_anc_1-1,0.976704,0.976861,0.970574,0.982091
Q_ind_399_anc_1-1,0.020280,0.020184,0.013489,0.027625
Q_ind_400_anc_1-1,0.975588,0.975722,0.968772,0.981735
Q_ind_401_anc_1-1,0.996691,0.996819,0.993725,0.998852
Q_ind_402_anc_1-1,0.999545,0.999945,0.997497,1.000000
Q_ind_403_anc_1-1,0.999888,0.999996,0.999096,1.000000
Q_ind_404_anc_1-1,0.887307,0.887459,0.874873,0.899131
Q_ind_405_anc_1-1,0.908376,0.908443,0.897134,0.919363
Q_ind_406_anc_1-1,0.999949,0.999999,0.999537,1.000000
Q_ind_407_anc_1-1,0.890064,0.890134,0.878319,0.901273
Q_ind_408_anc_1-1,0.999927,0.999998,0.999360,1.000000
Q_ind_409_anc_1-1,0.911474,0.911675,0.900061,0.922222
Q_ind_410_anc_1-1,0.999884,0.999996,0.999068,1.000000
Q_ind_411_anc_1-1,0.999956,0.999999,0.999629,1.000000
Q_ind_412_anc_1-1,0.008293,0.008104,0.003756,0.013975
Q_ind_413_anc_1-1,0.616740,0.616565,0.599587,0.634419
Q_ind_414_anc_1-1,0.999956,0.999999,0.999621,1.000000
Q_ind_415_anc_1-1,0.999888,0.999996,0.999029,1.000000
Q_ind_416_anc_1-1,0.999914,0.999998,0.999239,1.000000
Q_ind_417_anc_1-1,0.999899,0.999997,0.999133,1.000000
Q_ind_418_anc_1-1,0.923733,0.923824,0.913004,0.933845
Q_ind_419_anc_1-1,0.021990,0.021686,0.013605,0.031622
Q_ind_420_anc_1-1,0.999745,0.999980,0.998339,1.000000
Q_ind_421_anc_1-1,0.999772,0.999984,0.998436,1.000000
Q_ind_422_anc_1-1,0.908408,0.908621,0.893184,0.922403
Q_ind_423_anc_1-1,0.999732,0.999979,0.998114,1.000000
Q_ind_424_anc_1-1,0.999498,0.999943,0.997130,1.000000
Q_ind_425_anc_1-1,0.016351,0.016149,0.010086,0.023690
Q_ind_426_anc_1-1,0.880421,0.880543,0.866995,0.893144
Q_ind_427_anc_1-1,0.032311,0.032135,0.023124,0.042162
Q_ind_428_anc_1-1,0.999945,0.999999,0.999516,1.000000
Q_ind_429_anc_1-1,0.999940,0.999999,0.999474,1.000000
Q_ind_430_anc_1-1,0.895983,0.896060,0.883982,0.907586
Q_ind_431_anc_1-1,0.999952,0.999999,0.999563,1.000000
Q_ind_432_anc_1-1,0.999933,0.999998,0.999397,1.000000
Q_ind_433_anc_1-1,0.999952,0.999999,0.999562,1.000000
Q_ind_434_anc_1-1,0.999913,0.999997,0.999246,1.000000
Q_ind_435_anc_1-1,0.999934,0.999998,0.999423,1.000000
Q_ind_436_anc_1-1,0.839820,0.839767,0.825836,0.853761
Q_ind_437_anc_1-1,0.487810,0.487811,0.468517,0.507133
Q_ind_438_anc_1-1,0.999941,0.999998,0.999467,1.000000
Q_ind_439_anc_1-1,0.999947,0.999999,0.999536,1.000000
Q_ind_440_anc_1-1,0.825458,0.825562,0.811122,0.839199
Q_ind_441_anc_1-1,0.999945,0.999999,0.999509,1.000000
Q_ind_442_anc_1-1,0.999956,0.999999,0.999586,1.000000
Q_ind_443_anc_1-1,0.032201,0.031966,0.023554,0.041797
Q_ind_444_anc_1-1,0.870507,0.870584,0.857112,0.883466
Q_ind_445_anc_1-1,0.999945,0.999999,0.999498,1.000000
Q_ind_446_anc_1-1,0.934004,0.934097,0.924433,0.943322
Q_ind_447_anc_1-1,0.021038,0.020887,0.014420,0.028616
Q_ind_448_anc_1-1,0.999952,0.999999,0.999556,1.000000
Q_ind_449_anc_1-1,0.999959,0.999999,0.999621,1.000000
Q_ind_450_anc_1-1,0.951578,0.951726,0.942934,0.959538
Q_ind_451_anc_1-1,0.999952,0.999999,0.999564,1.000000
Q_ind_452_anc_1-1,0.999944,0.999999,0.999516,1.000000
Q_ind_453_anc_1-1,0.543850,0.543755,0.524198,0.563332
Q_ind_454_anc_1-1,0.018633,0.018478,0.011434,0.026490
Q_ind_455_anc_1-1,0.999941,0.999999,0.999502,1.000000
Q_ind_456_anc_1-1,0.999957,0.999999,0.999608,1.000000
Q_ind_457_anc_1-1,0.999941,0.999999,0.999496,1.000000
Q_ind_458_anc_1-1,0.999949,0.999999,0.999560,1.000000
Q_ind_459_anc_1-1,0.999952,0.999999,0.999588,1.000000
Q_ind_460_anc_1-1,0.014276,0.014132,0.008431,0.020968
Q_ind_461_anc_1-1,0.999898,0.999997,0.999177,1.000000
Q_ind_462_anc_1-1,0.999946,0.999999,0.999527,1.000000
Q_ind_463_anc_1-1,0.999882,0.999996,0.999018,1.000000
Q_ind_464_anc_1-1,0.999931,0.999998,0.999390,1.000000
Q_ind_465_anc_1-1,0.893321,0.893430,0.882079,0.904218
Q_ind_466_anc_1-1,0.999867,0.999996,0.998839,1.000000
Q_ind_467_anc_1-1,0.999953,0.999999,0.999579,1.000000
Q_ind_468_anc_1-1,0.845245,0.845392,0.830529,0.858817
Q_ind_469_anc_1-1,0.857107,0.857232,0.844042,0.870158
Q_ind_470_anc_1-1,0.999924,0.999998,0.999358,1.000000
Q_ind_471_anc_1-1,0.016451,0.016257,0.009159,0.024884
Q_ind_472_anc_1-1,0.999947,0.999999,0.999535,1.000000
Q_ind_473_anc_1-1,0.999822,0.999989,0.998767,1.000000
Q_ind_474_anc_1-1,0.862407,0.862630,0.848219,0.875738
Q_ind_475_anc_1-1,0.011402,0.011048,0.003871,0.020112
Q_ind_476_anc_1-1,0.999950,0.999999,0.999573,1.000000
Q_ind_477_anc_1-1,0.999799,0.999989,0.998535,1.000000
Q_ind_478_anc_1-1,0.053742,0.053515,0.038665,0.069889
Q_ind_479_anc_1-1,0.999940,0.999998,0.999458,1.000000
Q_ind_480_anc_1-1,0.932467,0.932577,0.922849,0.941549
Q_ind_481_anc_1-1,0.924625,0.924792,0.913691,0.934741
Q_ind_482_anc_1-1,0.999953,0.999999,0.999585,1.000000
Q_ind_483_anc_1-1,0.057299,0.057067,0.043082,0.072479
Q_ind_484_anc_1-1,0.999935,0.999999,0.999427,1.000000
Q_ind_485_anc_1-1,0.999925,0.999998,0.999335,1.000000
Q_ind_486_anc_1-1,0.999925,0.999998,0.999341,1.000000
Q_ind_487_anc_1-1,0.995256,0.995401,0.990956,0.998760
Q_ind_488_anc_1-1,0.829481,0.829559,0.815104,0.843131
Q_ind_489_anc_1-1,0.017520,0.017217,0.010246,0.025739
Q_ind_490_anc_1-1,0.999910,0.999998,0.999212,1.000000
Q_ind_491_anc_1-1,0.871984,0.872047,0.859306,0.884495
Q_ind_492_anc_1-1,0.999931,0.999998,0.999386,1.000000
Q_ind_493_anc_1-1,0.999931,0.999998,0.999374,1.000000
Q_ind_494_anc_1-1,0.888521,0.888748,0.874772,0.901404
Q_ind_495_anc_1-1,0.021988,0.021778,0.014037,0.031110
Q_ind_496_anc_1-1,0.999858,0.999995,0.998872,1.000000
Q_ind_497_anc_1-1,0.999919,0.999998,0.999284,1.000000
Q_ind_498_anc_1-1,0.999886,0.999998,0.998882,1.000000
Q_ind_499_anc_1-1,0.413320,0.413341,0.395633,0.430803
Q_ind_500_anc_1-1,0.020957,0.020802,0.013881,0.029036
Q_ind_501_anc_1-1,0.014696,0.014516,0.008605,0.021634
Q_ind_502_anc_1-1,0.013858,0.013688,0.008122,0.020630
Q_ind_503_anc_1-1,0.999933,0.999998,0.999437,1.000000
Q_ind_504_anc_1-1,0.999955,0.999999,0.999597,1.000000
Q_ind_505_anc_1-1,0.999943,0.999999,0.999475,1.000000
Q_ind_506_anc_1-1,0.999926,0.999998,0.999325,1.000000
Q_ind_507_anc_1-1,0.999892,0.999997,0.999079,1.000000
Q_ind_508_anc_1-1,0.998951,0.999175,0.996403,1.000000
Q_ind_509_anc_1-1,0.999949,0.999999,0.999557,1.000000
Q_ind_510_anc_1-1,0.999941,0.999998,0.999475,1.000000
Q_ind_511_anc_1-1,0.999885,0.999997,0.999096,1.000000
Q_ind_512_anc_1-1,0.985330,0.985464,0.979886,0.990045
Q_ind_513_anc_1-1,0.579270,0.579237,0.559574,0.599494
Q_ind_514_anc_1-1,0.999881,0.999996,0.998979,1.000000
Q_ind_515_anc_1-1,0.995186,0.995350,0.990759,0.998581
Q_ind_516_anc_1-1,0.891787,0.891968,0.879996,0.903093
Q_ind_517_anc_1-1,0.999923,0.999998,0.999321,1.000000
Q_ind_518_anc_1-1,0.999937,0.999999,0.999436,1.000000
Q_ind_519_anc_1-1,0.999949,0.999999,0.999550,1.000000
Q_ind_520_anc_1-1,0.893094,0.893172,0.881077,0.904494
Q_ind_521_anc_1-1,0.999929,0.999998,0.999381,1.000000
Q_ind_522_anc_1-1,0.999946,0.999999,0.999533,1.000000
Q_ind_523_anc_1-1,0.957565,0.957695,0.948543,0.966070
Q_ind_524_anc_1-1,0.999948,0.999999,0.999542,1.000000
Q_ind_525_anc_1-1,0.999955,0.999999,0.999595,1.000000
Q_ind_526_anc_1-1,0.999934,0.999999,0.999420,1.000000
Q_ind_527_anc_1-1,0.999885,0.999996,0.999077,1.000000
Q_ind_528_anc_1-1,0.999869,0.999997,0.998816,1.000000
Q_ind_529_anc_1-1,0.812774,0.812758,0.798328,0.826985
Q_ind_530_anc_1-1,0.999945,0.999999,0.999481,1.000000
Q_ind_531_anc_1-1,0.999946,0.999999,0.999529,1.000000
Q_ind_532_anc_1-1,0.999949,0.999999,0.999558,1.000000
Q_ind_533_anc_1-1,0.005175,0.004962,0.001364,0.010263
Q_ind_534_anc_1-1,0.999943,0.999999,0.999466,1.000000
Q_ind_535_anc_1-1,0.028892,0.028750,0.020599,0.038275
Q_ind_536_anc_1-1,0.999952,0.999999,0.999574,1.000000
Q_ind_537_anc_1-1,0.999351,0.999485,0.997877,1.000000
Q_ind_538_anc_1-1,0.999923,0.999998,0.999344,1.000000
Q_ind_539_anc_1-1,0.023150,0.023051,0.015291,0.031564
Q_ind_540_anc_1-1,0.999944,0.999999,0.999515,1.000000
Q_ind_541_anc_1-1,0.883520,0.883765,0.869977,0.896320
Q_ind_542_anc_1-1,0.999949,0.999999,0.999536,1.000000
Q_ind_543_anc_1-1,0.708639,0.708713,0.688234,0.728533
Q_ind_544_anc_1-1,0.025501,0.025351,0.017395,0.034612
Q_ind_545_anc_1-1,0.999470,0.999985,0.995455,1.000000
Q_ind_546_anc_1-1,0.999920,0.999998,0.999306,1.000000
Q_ind_547_anc_1-1,0.896906,0.897062,0.882156,0.910850
Q_ind_548_anc_1-1,0.999896,0.999997,0.999144,1.000000
Q_ind_549_anc_1-1,0.694615,0.694502,0.675161,0.713658
Q_ind_550_anc_1-1,0.030452,0.030374,0.021665,0.039881
Q_ind_551_anc_1-1,0.998762,0.999331,0.994151,1.000000
Q_ind_552_anc_1-1,0.881627,0.881667,0.869827,0.893200
Q_ind_553_anc_1-1,0.999952,0.999999,0.999572,1.000000
Q_ind_554_anc_1-1,0.999889,0.999997,0.998980,1.000000
Q_ind_555_anc_1-1,0.999956,0.999999,0.999597,1.000000
Q_ind_556_anc_1-1,0.022676,0.022469,0.015037,0.031001
Q_ind_557_anc_1-1,0.999947,0.999999,0.999547,1.000000
Q_ind_558_anc_1-1,0.999956,0.999999,0.999611,1.000000
Q_ind_559_anc_1-1,0.999951,0.999999,0.999529,1.000000
Q_ind_560_anc_1-1,0.999837,0.999995,0.998658,1.000000
Q_ind_561_anc_1-1,0.997569,0.999380,0.989853,1.000000
Q_ind_562_anc_1-1,0.999949,0.999999,0.999546,1.000000
Q_ind_563_anc_1-1,0.999915,0.999998,0.999252,1.000000
Q_ind_564_anc_1-1,0.999953,0.999999,0.999560,1.000000
Q_ind_565_anc_1-1,0.999922,0.999998,0.999321,1.000000
Q_ind_566_anc_1-1,0.999954,0.999999,0.999574,1.000000
Q_ind_567_anc_1-1,0.999919,0.999997,0.999324,1.000000
Q_ind_568_anc_1-1,0.999954,0.999999,0.999582,1.000000
Q_ind_569_anc_1-1,0.999902,0.999997,0.999190,1.000000
Q_ind_570_anc_1-1,0.999953,0.999999,0.999590,1.000000
Q_ind_571_anc_1-1,0.950776,0.950863,0.942075,0.958951
Q_ind_572_anc_1-1,0.036348,0.036207,0.027675,0.045648
Q_ind_573_anc_1-1,0.909160,0.909262,0.897745,0.919981
Q_ind_574_anc_1-1,0.999949,0.999999,0.999547,1.000000
Q_ind_575_anc_1-1,0.878333,0.878482,0.866078,0.890304
Q_ind_576_anc_1-1,0.999868,0.999996,0.998889,1.000000
Q_ind_577_anc_1-1,0.999951,0.999999,0.999549,1.000000
Q_ind_578_anc_1-1,0.993049,0.993209,0.988766,0.996528
Q_ind_579_anc_1-1,0.009061,0.008844,0.002387,0.016937
Q_ind_580_anc_1-1,0.002576,0.000980,0.000000,0.010709
Q_ind_581_anc_1-1,0.006928,0.006921,0.000000,0.014623
Q_ind_582_anc_1-1,0.015907,0.015757,0.009410,0.023168
Q_ind_583_anc_1-1,0.014813,0.014572,0.007985,0.022642
Q_ind_584_anc_1-1,0.008651,0.008511,0.003380,0.015019
Q_ind_585_anc_1-1,0.999956,0.999999,0.999610,1.000000
Q_ind_586_anc_1-1,0.994174,0.994370,0.989180,0.997989
Q_ind_587_anc_1-1,0.999902,0.999997,0.999159,1.000000
Q_ind_588_anc_1-1,0.585459,0.585520,0.563436,0.607297
Q_ind_589_anc_1-1,0.991535,0.991808,0.985000,0.996577
Q_ind_590_anc_1-1,0.000032,0.000000,0.000000,0.000356
Q_ind_591_anc_1-1,0.997360,0.997513,0.993648,1.000000
Q_ind_592_anc_1-1,0.949429,0.949566,0.939456,0.958512
Q_ind_593_anc_1-1,0.987372,0.987514,0.982578,0.991454
Q_ind_594_anc_1-1,0.999956,0.999999,0.999586,1.000000
Q_ind_595_anc_1-1,0.999833,0.999994,0.998696,1.000000
Q_ind_596_anc_1-1,0.999707,0.999990,0.997669,1.000000
Q_ind_597_anc_1-1,0.993401,0.993536,0.989632,0.996412
Q_ind_598_anc_1-1,0.824413,0.824547,0.810002,0.838126
Q_ind_599_anc_1-1,0.999951,0.999999,0.999572,1.000000
Q_ind_600_anc_1-1,0.991164,0.991253,0.987240,0.994480
Q_ind_601_anc_1-1,0.962418,0.962581,0.953781,0.970295
Q_ind_602_anc_1-1,0.976017,0.976060,0.970030,0.981650
Q_ind_603_anc_1-1,0.999951,0.999999,0.999576,1.000000
Q_ind_604_anc_1-1,0.999955,0.999999,0.999611,1.000000
Q_ind_605_anc_1-1,0.999932,0.999998,0.999407,1.000000
Q_ind_606_anc_1-1,0.982451,0.982566,0.976559,0.987431
Q_ind_607_anc_1-1,0.999954,0.999999,0.999588,1.000000
Q_ind_608_anc_1-1,0.999955,0.999999,0.999605,1.000000
Q_ind_609_anc_1-1,0.999955,0.999999,0.999602,1.000000
Q_ind_610_anc_1-1,0.999958,0.999999,0.999610,1.000000
Q_ind_611_anc_1-1,0.999960,0.999999,0.999646,1.000000
Q_ind_612_anc_1-1,0.966489,0.966581,0.959339,0.973072
Q_ind_613_anc_1-1,0.999957,0.999999,0.999623,1.000000
Q_ind_614_anc_1-1,0.999958,0.999999,0.999625,1.000000
Q_ind_615_anc_1-1,0.999953,0.999999,0.999575,1.000000
Q_ind_616_anc_1-1,0.999946,0.999999,0.999505,1.000000
Q_ind_617_anc_1-1,0.904278,0.904367,0.893344,0.914764
Q_ind_618_anc_1-1,0.999850,0.999996,0.998675,1.000000
Q_ind_619_anc_1-1,0.999944,0.999999,0.999512,1.000000
Q_ind_620_anc_1-1,0.990925,0.991016,0.986873,0.994292
Q_ind_621_anc_1-1,0.999801,0.999994,0.998201,1.000000
Q_ind_622_anc_1-1,0.999937,0.999998,0.999449,1.000000
Q_ind_623_anc_1-1,0.999944,0.999999,0.999492,1.000000
Q_ind_624_anc_1-1,0.999952,0.999999,0.999560,1.000000
Q_ind_625_anc_1-1,0.999952,0.999999,0.999565,1.000000
Q_ind_626_anc_1-1,0.999946,0.999999,0.999515,1.000000
Q_ind_627_anc_1-1,0.999925,0.999998,0.999367,1.000000
Q_ind_628_anc_1-1,0.991272,0.991440,0.986709,0.995043
Q_ind_629_anc_1-1,0.999952,0.999999,0.999570,1.000000
Q_ind_630_anc_1-1,0.999956,0.999999,0.999609,1.000000
Q_ind_631_anc_1-1,0.999956,0.999999,0.999622,1.000000
Q_ind_632_anc_1-1,0.990915,0.990925,0.985522,0.996632
Q_ind_633_anc_1-1,0.999952,0.999999,0.999573,1.000000
Q_ind_634_anc_1-1,0.999955,0.999999,0.999577,1.000000
Q_ind_635_anc_1-1,0.979007,0.979113,0.972742,0.984666
Q_ind_636_anc_1-1,0.981503,0.981636,0.975706,0.986749
Q_ind_637_anc_1-1,0.999955,0.999999,0.999600,1.000000
Q_ind_638_anc_1-1,0.999928,0.999998,0.999373,1.000000
Q_ind_639_anc_1-1,0.989814,0.989929,0.985494,0.993423
Q_ind_640_anc_1-1,0.999942,0.999998,0.999502,1.000000
Q_ind_641_anc_1-1,0.999959,0.999999,0.999620,1.000000
Q_ind_642_anc_1-1,0.808119,0.808184,0.794011,0.822071
Q_ind_643_anc_1-1,0.999958,0.999999,0.999613,1.000000
Q_ind_644_anc_1-1,0.935679,0.935707,0.926143,0.944641
Q_ind_645_anc_1-1,0.821327,0.821362,0.807601,0.834845
Q_ind_646_anc_1-1,0.999954,0.999999,0.999579,1.000000
Q_ind_647_anc_1-1,0.883672,0.883938,0.871431,0.895270
Q_ind_648_anc_1-1,0.996814,0.997636,0.989559,1.000000
Q_ind_649_anc_1-1,0.984408,0.984503,0.979085,0.989070
Q_ind_650_anc_1-1,0.999948,0.999999,0.999529,1.000000
Q_ind_651_anc_1-1,0.995084,0.995229,0.991931,0.997495
Q_ind_652_anc_1-1,0.992066,0.992098,0.987198,0.996494
Q_ind_653_anc_1-1,0.999942,0.999999,0.999484,1.000000
Q_ind_654_anc_1-1,0.999928,0.999998,0.999394,1.000000
Q_ind_655_anc_1-1,0.905738,0.905788,0.894958,0.916253
Q_ind_656_anc_1-1,0.999926,0.999998,0.999358,1.000000
Q_ind_657_anc_1-1,0.999710,0.999959,0.998346,1.000000
Q_ind_658_anc_1-1,0.999899,0.999998,0.999104,1.000000
Q_ind_659_anc_1-1,0.999951,0.999999,0.999561,1.000000
Q_ind_660_anc_1-1,0.999950,0.999999,0.999562,1.000000
Q_ind_661_anc_1-1,0.999952,0.999999,0.999582,1.000000
Q_ind_662_anc_1-1,0.952602,0.952758,0.944179,0.960693
Q_ind_663_anc_1-1,0.999955,0.999999,0.999617,1.000000
Q_ind_664_anc_1-1,0.990736,0.990878,0.986407,0.994359
Q_ind_665_anc_1-1,0.999951,0.999999,0.999534,1.000000
Q_ind_666_anc_1-1,0.999956,0.999999,0.999617,1.000000
Q_ind_667_anc_1-1,0.999935,0.999998,0.999445,1.000000
Q_ind_668_anc_1-1,0.999877,0.999994,0.999076,1.000000
Q_ind_669_anc_1-1,0.999940,0.999998,0.999456,1.000000
Q_ind_670_anc_1-1,0.999955,0.999999,0.999593,1.000000
Q_ind_671_anc_1-1,0.999940,0.999999,0.999448,1.000000
Q_ind_672_anc_1-1,0.999945,0.999999,0.999518,1.000000
Q_ind_673_anc_1-1,0.999945,0.999999,0.999517,1.000000
Q_ind_674_anc_1-1,0.999957,0.999999,0.999617,1.000000
Q_ind_675_anc_1-1,0.999927,0.999998,0.999375,1.000000
Q_ind_676_anc_1-1,0.999955,0.999999,0.999594,1.000000
Q_ind_677_anc_1-1,0.999931,0.999998,0.999412,1.000000
Q_ind_678_anc_1-1,0.936824,0.936850,0.927376,0.945549
Q_ind_679_anc_1-1,0.999946,0.999999,0.999526,1.000000
Q_ind_680_anc_1-1,0.999950,0.999999,0.999546,1.000000
Q_ind_681_anc_1-1,0.999941,0.999999,0.999464,1.000000
Q_ind_682_anc_1-1,0.989460,0.989580,0.984969,0.993255
Q_ind_683_anc_1-1,0.935049,0.935051,0.925928,0.943774
Q_ind_684_anc_1-1,0.999954,0.999999,0.999609,1.000000
Q_ind_685_anc_1-1,0.999956,0.999999,0.999606,1.000000
Q_ind_686_anc_1-1,0.984147,0.984302,0.978442,0.988955
Q_ind_687_anc_1-1,0.931931,0.931955,0.922074,0.941225
Q_ind_688_anc_1-1,0.976948,0.977126,0.970039,0.982993
Q_ind_689_anc_1-1,0.999959,0.999999,0.999650,1.000000
Q_ind_690_anc_1-1,0.999954,0.999999,0.999590,1.000000
Q_ind_691_anc_1-1,0.999947,0.999999,0.999524,1.000000
Q_ind_692_anc_1-1,0.999944,0.999999,0.999533,1.000000
Q_ind_693_anc_1-1,0.999953,0.999999,0.999599,1.000000
Q_ind_694_anc_1-1,0.984197,0.984366,0.977345,0.990110
Q_ind_695_anc_1-1,0.999956,0.999999,0.999596,1.000000
Q_ind_696_anc_1-1,0.998930,0.999093,0.996740,1.000000
Q_ind_697_anc_1-1,0.999941,0.999999,0.999479,1.000000
Q_ind_698_anc_1-1,0.999956,0.999999,0.999604,1.000000
Q_ind_699_anc_1-1,0.999921,0.999998,0.999315,1.000000
Q_ind_700_anc_1-1,0.999936,0.999998,0.999448,1.000000
Q_ind_701_anc_1-1,0.966895,0.966944,0.959585,0.973733
Q_ind_702_anc_1-1,0.999945,0.999998,0.999532,1.000000
Q_ind_703_anc_1-1,0.800211,0.800265,0.785859,0.813876
Q_ind_704_anc_1-1,0.949224,0.949329,0.940375,0.957650
Q_ind_705_anc_1-1,0.999939,0.999998,0.999484,1.000000
Q_ind_706_anc_1-1,0.999947,0.999998,0.999526,1.000000
Q_ind_707_anc_1-1,0.988118,0.988188,0.980529,0.995518
Q_ind_708_anc_1-1,0.931301,0.931399,0.920918,0.940618
Q_ind_709_anc_1-1,0.950324,0.950505,0.941176,0.958783
Q_ind_710_anc_1-1,0.014542,0.014357,0.006182,0.024225
Q_ind_711_anc_1-1,0.057353,0.056957,0.041230,0.074906
Q_ind_712_anc_1-1,0.027407,0.027281,0.016850,0.038838
Q_ind_713_anc_1-1,0.015172,0.014900,0.006538,0.025036
Q_ind_714_anc_1-1,0.028714,0.028444,0.017540,0.041115
Q_ind_715_anc_1-1,0.023313,0.023168,0.013893,0.033746
Q_ind_716_anc_1-1,0.022174,0.022066,0.012169,0.033054
Q_ind_717_anc_1-1,0.019101,0.018858,0.010452,0.029571
Q_ind_718_anc_1-1,0.001691,0.000042,0.000000,0.009283
Q_ind_719_anc_1-1,0.011673,0.011846,0.000000,0.028374
Q_ind_720_anc_1-1,0.006347,0.006030,0.000000,0.017888
Q_ind_721_anc_1-1,0.027588,0.027333,0.017798,0.038972
Q_ind_722_anc_1-1,0.001246,0.000003,0.000000,0.008893
Q_ind_723_anc_1-1,0.026464,0.026181,0.015692,0.038507
Q_ind_724_anc_1-1,0.030046,0.030006,0.017445,0.043716
Q_ind_725_anc_1-1,0.013188,0.012935,0.004985,0.022648
Q_ind_726_anc_1-1,0.020117,0.019855,0.010636,0.030506
Q_ind_727_anc_1-1,0.037556,0.037404,0.026089,0.050351
Q_ind_728_anc_1-1,0.007474,0.007825,0.000000,0.017780
Q_ind_729_anc_1-1,0.004470,0.004305,0.000000,0.011956
Q_ind_730_anc_1-1,0.019725,0.019507,0.010007,0.030719
Q_ind_731_anc_1-1,0.028499,0.028301,0.018044,0.039300
Q_ind_732_anc_1-1,0.014837,0.014646,0.008076,0.022777
Q_ind_733_anc_1-1,0.014051,0.013954,0.005977,0.023162
Q_ind_734_anc_1-1,0.027737,0.027583,0.017835,0.039046
Q_ind_735_anc_1-1,0.012330,0.012029,0.005328,0.021212
Q_ind_736_anc_1-1,0.012236,0.011971,0.005079,0.020910
Q_ind_737_anc_1-1,0.036315,0.036165,0.025375,0.047548
Q_ind_738_anc_1-1,0.010875,0.010632,0.003429,0.019500
Q_ind_739_anc_1-1,0.013205,0.013005,0.005704,0.021879
Q_ind_740_anc_1-1,0.003884,0.003292,0.000000,0.012512
Q_ind_741_anc_1-1,0.018059,0.017856,0.009214,0.027961
Q_ind_742_anc_1-1,0.012613,0.012555,0.004001,0.021711
Q_ind_743_anc_1-1,0.009860,0.009704,0.002063,0.018561
Q_ind_744_anc_1-1,0.008972,0.008701,0.002458,0.016764
Q_ind_745_anc_1-1,0.003709,0.002113,0.000000,0.014257
Q_ind_746_anc_1-1,0.012243,0.012009,0.004334,0.021022
Q_ind_747_anc_1-1,0.019279,0.019027,0.009508,0.029931
Q_ind_748_anc_1-1,0.028963,0.028865,0.019147,0.039430
Q_ind_749_anc_1-1,0.020222,0.020044,0.011160,0.030350
Q_ind_750_anc_1-1,0.012407,0.012183,0.005604,0.020896
Q_ind_751_anc_1-1,0.013513,0.013334,0.006317,0.021963
Q_ind_752_anc_1-1,0.231631,0.231496,0.215087,0.248152
Q_ind_753_anc_1-1,0.003486,0.003283,0.000000,0.009309
Q_ind_754_anc_1-1,0.014484,0.014280,0.006857,0.023180
Q_ind_755_anc_1-1,0.001126,0.000004,0.000000,0.008042
Q_ind_756_anc_1-1,0.006735,0.006634,0.000000,0.014741
Q_ind_757_anc_1-1,0.054564,0.054346,0.039232,0.071155
Q_ind_758_anc_1-1,0.015149,0.014957,0.006503,0.024944
Q_ind_759_anc_1-1,0.010059,0.009884,0.005362,0.015670
Q_ind_760_anc_1-1,0.025601,0.025332,0.016506,0.036140
Q_ind_761_anc_1-1,0.013664,0.013493,0.007264,0.021056
Q_ind_762_anc_1-1,0.041536,0.041423,0.029294,0.054401
Q_ind_763_anc_1-1,0.059761,0.059581,0.044890,0.076189
Q_ind_764_anc_1-1,0.009234,0.008997,0.004185,0.015584
Q_ind_765_anc_1-1,0.993451,0.993623,0.988784,0.997144
Q_ind_766_anc_1-1,0.997551,0.997686,0.994600,0.999771
Q_ind_767_anc_1-1,0.047161,0.046977,0.036695,0.058753
Q_ind_768_anc_1-1,0.047203,0.047089,0.036902,0.058265
Q_ind_769_anc_1-1,0.036694,0.036561,0.027549,0.046639
Q_ind_770_anc_1-1,0.155943,0.155668,0.136900,0.176019
Q_ind_771_anc_1-1,0.162939,0.162949,0.143370,0.182936
Q_ind_772_anc_1-1,0.204131,0.204193,0.179623,0.229063
Q_ind_773_anc_1-1,0.144449,0.144640,0.125531,0.162690
Q_ind_774_anc_1-1,0.058749,0.058614,0.047058,0.071556
Q_ind_775_anc_1-1,0.999460,0.999811,0.997425,1.000000
Q_ind_776_anc_1-1,0.999920,0.999998,0.999293,1.000000
Q_ind_777_anc_1-1,0.996700,0.996644,0.992181,1.000000
Q_ind_778_anc_1-1,0.034219,0.034132,0.025581,0.043459
Q_ind_779_anc_1-1,0.999348,0.999590,0.997424,1.000000
Q_ind_780_anc_1-1,0.999947,0.999999,0.999517,1.000000
Q_ind_781_anc_1-1,0.013239,0.013061,0.007373,0.019944
Q_ind_782_anc_1-1,0.994924,0.995084,0.991415,0.997604
Q_ind_783_anc_1-1,0.995187,0.995338,0.991679,0.997955
Q_ind_784_anc_1-1,0.966948,0.967142,0.958158,0.974858
Q_ind_785_anc_1-1,0.986743,0.986903,0.981488,0.991108
Q_ind_786_anc_1-1,0.984021,0.984172,0.978234,0.989039
Q_ind_787_anc_1-1,0.999940,0.999999,0.999441,1.000000
Q_ind_788_anc_1-1,0.999947,0.999999,0.999512,1.000000
Q_ind_789_anc_1-1,0.999951,0.999999,0.999559,1.000000
Q_ind_790_anc_1-1,0.999953,0.999999,0.999578,1.000000
Q_ind_791_anc_1-1,0.940599,0.940778,0.930710,0.949772
Q_ind_792_anc_1-1,0.025327,0.025199,0.017483,0.033885
Q_ind_793_anc_1-1,0.997021,0.997153,0.993763,0.999628
Q_ind_794_anc_1-1,0.982207,0.982299,0.976009,0.987769
Q_ind_795_anc_1-1,0.999954,0.999999,0.999599,1.000000
