param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_207_pop_0,0.000004,0.000000,0.000000,0.000034
q_ind_208_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_209_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_210_pop_0,0.000007,0.000000,0.000000,0.000074
q_ind_211_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_212_pop_0,0.000004,0.000000,0.000000,0.000038
q_ind_213_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_214_pop_0,0.000002,0.000000,0.000000,0.000028
q_ind_215_pop_0,0.000016,0.000000,0.000000,0.000225
q_ind_216_pop_0,0.000004,0.000000,0.000000,0.000048
q_ind_217_pop_0,0.000004,0.000000,0.000000,0.000038
q_ind_218_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_219_pop_0,0.000017,0.000000,0.000000,0.000237
q_ind_220_pop_0,0.000005,0.000000,0.000000,0.000056
q_ind_221_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_222_pop_0,0.000060,0.000000,0.000000,0.000536
q_ind_223_pop_0,0.000003,0.000000,0.000000,0.000025
q_ind_224_pop_0,0.000004,0.000000,0.000000,0.000039
q_ind_225_pop_0,0.000004,0.000000,0.000000,0.000040
q_ind_226_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_227_pop_0,0.000004,0.000000,0.000000,0.000040
q_ind_228_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_229_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_230_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_231_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_232_pop_0,0.000004,0.000000,0.000000,0.000036
q_ind_233_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_234_pop_0,0.000004,0.000000,0.000000,0.000035
q_ind_235_pop_0,0.000004,0.000000,0.000000,0.000037
q_ind_236_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_237_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_238_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_239_pop_0,0.000003,0.000000,0.000000,0.000036
q_ind_240_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_241_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_242_pop_0,0.000003,0.000000,0.000000,0.000034
q_ind_243_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_244_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_245_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_246_pop_0,0.000004,0.000000,0.000000,0.000040
q_ind_247_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_248_pop_0,0.000003,0.000000,0.000000,0.000022
q_ind_249_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_250_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_251_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_252_pop_0,0.000003,0.000000,0.000000,0.000021
q_ind_253_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_254_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_255_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_256_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_257_pop_0,0.000003,0.000000,0.000000,0.000024
q_ind_258_pop_0,0.000004,0.000000,0.000000,0.000038
q_ind_259_pop_0,0.000050,0.000000,0.000000,0.000558
q_ind_260_pop_0,0.000004,0.000000,0.000000,0.000035
q_ind_261_pop_0,0.000005,0.000000,0.000000,0.000047
q_ind_262_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_263_pop_0,0.000006,0.000000,0.000000,0.000067
q_ind_264_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_265_pop_0,0.000003,0.000000,0.000000,0.000026
